WORD_ID,VOCAB_WORD,WORD_COUNT
1827,refund,70
1828,strictli,70
1829,east,70
1830,nort,70
1831,solari,70
1832,resolv,70
1833,barcelona,70
1834,auction,70
1835,door,70
1836,edificio,70
1837,hey,70
1838,merg,70
1839,ie,70
1840,frame,70
1841,appropri,70
1842,empir,70
1843,highest,70
1844,award,70
1845,edg,70
1846,shock,70
1847,aphrodisia,69
1848,fear,69
1849,survey,69
1850,lesson,69
1851,smaller,69
1852,pressur,69
1853,kelli,69
1854,stabil,69
1855,daniel,69
1856,hunt,69
1857,postal,69
1858,bear,69
1859,damn,69
1860,repeat,69
1861,union,69
1862,surviv,69
1863,volum,69
1864,capac,69
1865,carrier,69
1866,tomorrow,69
1867,odd,68
1868,herbal,68
1869,weekend,68
1870,alter,68
1871,banner,68
1872,declin,68
1873,arrest,68
1874,mason,68
1875,mr,68
1876,owen,68
1877,twice,68
1878,farquhar,68
1879,pablo,68
1880,virus,68
1881,trip,68
1882,bought,68
1883,fairli,68
1884,amend,68
1885,strike,68
1886,te,68
1887,aggress,68
1888,harm,67
1889,violat,67
1890,licenc,67
1891,gmt,67
1892,welch,67
1893,inbox,67
1894,ah,67
1895,duplic,67
1896,cold,67
1897,winner,67
1898,appl,67
1899,januari,67
1900,testimoni,67
1901,zero,67
1902,nt,67
1903,cancel,67
1904,promiscu,67
1905,compon,67
1906,race,67
1907,complain,67
1908,prosaka,67
1909,exclud,67
1910,easiest,67
1911,bandwidth,66
1912,farm,66
1913,ratio,66
1914,mirror,66
1915,honest,66
1916,pill,66
1917,reduct,66
1918,genet,66
1919,deni,66
1920,vari,66
1921,viru,66
1922,formula,66
1923,audienc,66
1924,blog,66
1925,bunch,66
1926,scam,66
1927,nativ,66
1928,debian,66
1929,hmm,66
1930,mh,66
1931,presum,66
1932,round,66
1933,spray,66
1934,algorithm,66
1935,md,66
1936,elsewher,65
1937,gibbon,65
1938,martin,65
1939,club,65
1940,gay,65
1941,â,65
1942,reboot,65
1943,vjestika,65
1944,bankruptci,65
1945,analyst,65
1946,renew,65
1947,possess,65
1948,sea,65
1949,precis,65
1950,brief,65
1951,split,65
1952,iraq,65
1953,compens,65
1954,label,65
1955,approxim,65
1956,austin,65
1957,tab,65
1958,partnership,65
1959,grand,64
1960,invent,64
1961,porn,64
1962,lift,64
1963,msgid,64
1964,saturday,64
1965,buffer,64
1966,weekli,64
1967,mous,64
1968,blue,64
1969,plugin,64
1970,processor,64
1971,gordon,64
1972,massiv,64
1973,deploy,64
1974,reward,64
1975,roger,64
1976,envelop,64
1977,dramat,64
1978,that,63
1979,dig,63
1980,retir,63
1981,environment,63
1982,writer,63
1983,complex,63
1984,infrastructur,63
1985,ps,63
1986,cancer,63
1987,millionair,63
1988,ibm,63
1989,flash,63
1990,prohibit,63
1991,rohit,63
1992,religion,63
1993,engag,63
1994,collabor,63
1995,aol,63
1996,apart,63
1997,inconveni,63
1998,inspir,63
1999,adopt,63
2000,anytim,63
2001,sm,63
2002,nvidia,63
2003,agreeabl,63
2004,fuck,63
2005,empti,63
2006,length,62
2007,shell,62
2008,justic,62
2009,schedul,62
2010,solicit,62
2011,assembl,62
2012,harley,62
2013,ministri,62
2014,plenti,62
2015,satisfi,62
2016,african,62
2017,thoma,62
2018,cycl,62
2019,conduct,62
2020,northern,62
2021,swap,61
2022,duncan,61
2023,began,61
2024,farmer,61
2025,self,61
2026,excess,61
2027,rout,61
2028,enforc,61
2029,own,61
2030,img,61
2031,candid,61
2032,distro,61
2033,acquisit,61
2034,henc,61
2035,encount,61
2036,bound,61
2037,mere,61
2038,experienc,61
2039,rose,61
2040,onto,61
2041,clock,61
2042,prosper,60
2043,homeown,60
2044,london,60
2045,domin,60
2046,grab,60
2047,elect,60
2048,famou,60
2049,liter,60
2050,wholesal,60
2051,attend,60
2052,televis,60
2053,guido,60
2054,deep,60
2055,newspap,60
2056,russian,60
2057,pointer,60
2058,demonstr,60
2059,evolv,60
2060,minim,60
2061,kate,60
2062,transform,60
2063,straight,60
2064,conclud,60
2065,throw,60
2066,registr,60
2067,scale,60
2068,wave,59
2069,glad,59
2070,preserv,59
2071,boost,59
2072,murder,59
2073,niall,59
2074,context,59
2075,oppos,59
2076,toll,59
2077,receipt,59
2078,unabl,59
2079,buck,59
2080,hors,59
2081,chat,59
2082,rank,59
2083,christian,59
2084,colleagu,59
2085,mix,59
2086,lawsuit,59
2087,proof,58
2088,skin,58
2089,valhalla,58
2090,routin,58
2091,da,58
2092,loop,58
2093,entiti,58
2094,resel,58
2095,blame,58
2096,attain,58
2097,corrupt,58
2098,remark,58
2099,assert,58
2100,religi,58
2101,russia,58
2102,crime,58
2103,co,58
2104,icq,57
2105,passphras,57
2106,inkjet,57
2107,marshalles,57
2108,scientif,57
2109,vircio,57
2110,tune,57
2111,destroy,57
2112,tast,57
2113,paypal,57
2114,asia,57
2115,newsgroup,57
2116,brent,57
2117,abacha,57
2118,glm,57
2119,webmast,57
2120,forest,57
2121,habea,57
2122,mathemat,57
2123,accur,57
2124,moral,57
2125,numer,57
2126,replica,57
2127,visitor,56
2128,chart,56
2129,embed,56
2130,regardless,56
2131,ben,56
2132,joseph,56
2133,null,56
2134,column,56
2135,sheet,56
2136,heavi,56
2137,formal,56
2138,po,56
2139,frequent,56
2140,yellow,56
2141,bless,56
2142,bu,56
2143,brother,56
2144,yield,56
2145,rise,56
2146,song,56
2147,throughout,56
2148,hint,56
2149,hash,56
2150,jar,56
2151,victim,56
2152,na,56
2153,mountain,56
2154,aim,55
2155,labor,55
2156,dog,55
2157,chip,55
2158,mess,55
2159,incompat,55
2160,pure,55
2161,limbo,55
2162,classic,55
2163,remind,55
2164,logic,55
2165,town,55
2166,bay,55
2167,amateur,55
2168,freebsd,55
2169,trace,55
2170,drink,55
2171,consequ,55
2172,branch,55
2173,pro,55
2174,joke,54
2175,adapt,54
2176,ladi,54
2177,exceed,54
2178,satisfact,54
2179,worker,54
2180,decemb,54
2181,felt,54
2182,opposit,54
2183,que,54
2184,smoker,54
2185,topic,54
2186,syntax,54
2187,exhibit,54
2188,prize,54
2189,est,54
2190,imho,54
2191,spamtrap,54
2192,export,54
2193,spirit,54
2194,gambl,54
2195,focus,54
2196,crap,54
2197,violenc,54
2198,coast,54
2199,assign,54
2200,pars,54
2201,il,54
2202,privileg,54
2203,negoti,54
2204,cheaper,53
2205,specialist,53
2206,complic,53
2207,incorpor,53
2208,pa,53
2209,lib,53
2210,battl,53
2211,byte,53
2212,appoint,53
2213,vice,53
2214,fan,53
2215,tremend,53
2216,stamp,53
2217,pursu,53
2218,batch,53
2219,circumst,53
2220,stage,53
2221,lover,52
2222,alan,52
2223,unknown,52
2224,alert,52
2225,jodi,52
2226,loos,52
2227,bet,52
2228,riaa,52
2229,sophist,52
2230,unwant,52
2231,okay,52
2232,goto,52
2233,caught,52
2234,older,52
2235,compress,52
2236,airlin,52
2237,boundari,52
2238,sur,52
2239,moder,52
2240,compel,52
2241,strengthen,52
2242,liberti,52
2243,struggl,52
2244,truck,52
2245,ui,52
2246,entitl,52
2247,dublin,52
2248,gather,52
2249,admit,52
2250,affair,52
2251,intel,52
2252,keyword,52
2253,trivial,52
2254,chairman,52
2255,kit,52
2256,florida,52
2257,trend,51
2258,muslim,51
2259,margin,51
2260,britain,51
2261,wear,51
2262,ideal,51
2263,penni,51
2264,belief,51
2265,ownership,51
2266,australia,51
2267,transmiss,51
2268,owe,51
2269,album,51
2270,ahead,51
2271,surfac,51
2272,hole,51
2273,pioneer,51
2274,sector,51
2275,mastercard,51
2276,disclosur,51
2277,airport,51
2278,ved,51
2279,dump,50
2280,maximum,50
2281,weak,50
2282,assumpt,50
2283,wa,50
2284,ice,50
2285,outlook,50
2286,pickl,50
2287,stress,50
2288,raw,50
2289,palestinian,50
2290,majesti,50
2291,lay,50
2292,weather,50
2293,stephen,50
2294,scott,50
2295,maker,50
2296,reform,50
2297,dice,50
2298,adjust,50
2299,overal,50
2300,msn,50
2301,jack,50
2302,relay,50
2303,timeout,50
2304,encod,50
2305,refus,50
2306,mplayer,50
2307,suffici,50
2308,tin,50
2309,marri,50
2310,captur,49
2311,influenc,49
2312,curv,49
2313,chain,49
2314,debug,49
2315,hawaii,49
2316,finger,49
2317,schuman,49
2318,propag,49
2319,sentenc,49
2320,wealthi,49
2321,magic,49
2322,ne,49
2323,portabl,49
2324,egg,49
2325,mandat,48
2326,endeavor,48
2327,holiday,48
2328,ou,48
2329,whatsoev,48
2330,dinosaur,48
2331,heck,48
2332,trademark,48
2333,admin,48
2334,astronom,48
2335,submiss,48
2336,patrick,48
2337,shout,48
2338,session,48
2339,lilo,48
2340,vision,48
2341,explan,48
2342,crack,48
2343,weird,48
2344,catalog,48
2345,silli,48
2346,spring,48
2347,retain,48
2348,frustrat,48
2349,depress,48
2350,bone,48
2351,inexpens,47
2352,rah,47
2353,hacker,47
2354,mysql,47
2355,ram,47
2356,belong,47
2357,spambay,47
2358,randomli,47
2359,ethic,47
2360,besid,47
2361,latter,47
2362,tower,47
2363,circl,47
2364,minist,47
2365,gpg,47
2366,hospit,47
2367,rapidli,47
2368,api,47
2369,settl,47
2370,outstand,47
2371,casino,47
2372,buri,47
2373,virginia,47
2374,movement,47
2375,speaker,47
2376,fli,47
2377,bomb,47
2378,intellectu,47
2379,ar,47
2380,corner,47
2381,scratch,47
2382,francisco,47
2383,unusu,47
2384,necessarili,46
2385,ir,46
2386,theme,46
2387,joint,46
2388,ce,46
2389,xxx,46
2390,du,46
2391,jeremi,46
2392,intent,46
2393,snore,46
2394,plane,46
2395,openssl,46
2396,celebr,46
2397,recognit,46
2398,constant,46
2399,lean,46
2400,greatest,46
2401,abandon,46
2402,hide,46
2403,organis,46
2404,tivo,46
2405,expos,46
2406,preced,46
2407,thirti,46
2408,prob,46
2409,fuel,46
2410,iroijlaplap,46
2411,scholarship,46
2412,formul,46
2413,igtt,46
2414,twenti,46
2415,proceed,46
2416,germani,46
2417,ton,46
2418,ez,46
2419,pentium,46
2420,marriag,45
2421,richard,45
2422,dr,45
2423,season,45
2424,fp,45
2425,openssh,45
2426,bsd,45
2427,german,45
2428,element,45
2429,es,45
2430,relax,45
2431,draft,45
2432,japan,45
2433,recov,45
2434,harvest,45
2435,conclus,45
2436,tweak,45
2437,wild,45
2438,maxim,45
2439,framework,45
2440,forum,45
2441,jurisdict,45
2442,greet,45
2443,une,45
2444,arg,45
2445,armi,45
2446,milter,44
2447,mutual,44
2448,hook,44
2449,trader,44
2450,asian,44
2451,boom,44
2452,burner,44
2453,shoot,44
2454,invalid,44
2455,contest,44
2456,bond,44
2457,pci,44
2458,crazi,44
2459,ratak,44
2460,flight,44
2461,dedic,44
2462,decreas,44
2463,elig,44
2464,freez,44
2465,notifi,44
2466,pleasur,44
2467,ximian,44
2468,maxaman,44
2469,angel,44
2470,scope,44
2471,murjel,44
2472,till,44
2473,leas,44
2474,magnitud,44
2475,tobacco,44
2476,rm,44
2477,commerc,44
2478,distributor,44
2479,advisor,44
2480,anthoni,44
2481,zone,44
2482,fashion,44
2483,raid,44
2484,everywher,44
2485,council,44
2486,potent,44
2487,scenario,44
2488,bob,44
2489,layer,44
2490,capitalist,44
2491,render,44
2492,quarter,44
2493,con,44
2494,subsequ,44
2495,telecommun,44
2496,wisdom,43
2497,gotten,43
2498,cloth,43
2499,forg,43
